sentence_id,company,year,report_type,sentence_text,source,label,confidence,llm_label,llm_gw_risk,llm_top_features,kee_label,kee_confidence,kee_notes,flagged_for_qa
S0698,tata,2023,BRSR,"Energy Efficiency/Energy Management Rationale for identifying the risk/ Production of steel is a highly energy Tata intensive process and Tata Steel acro consumes a large quantity of energy prod across multiple sources: coal, natural wor gas, electricity and other fossil fuel.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0699,tata,2023,BRSR,Energy efficiency and adoption of renewable energy is also a key lever for Tata Steel to lower its Scope 2 greenhouse emissions.,model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0700,tata,2023,BRSR,"multaneously, to reduce its dependence on fossil fuel, Tata Steel is entering into agreement with Tata Power Renewable Energy Limited to set up c.950 MW solar & wind hybrid renewable power capacity under captive arrangement.",model,V,0.5325,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],,,,Y
S0701,tata,2023,BRSR,carbon Opportunity Research & Development and Innovation in stee are also critical for Tata Steel to retain cost competitiveness by continuous improvement in process efficiency and resource utilisation.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0702,tata,2023,BRSR,"The importance of Research & Development has increased even more for the Company as we focus on increasing the technological maturity of low carbon steelmaking to achieve our Net Zero emissions objective and remain a sustainable partner for all our 152 116th Year Integrated Repor Approach to adapt or mitigate teel’s Mitigation Strategies include the following: We are investing in various environment improvement projects such as pgradation of pollution control equipment, installation of ‘De-NOx’ facilities ncluding the upcoming ‘De-NOx’ facility at IJmuiden), installation of new ust extraction and dust suppression systems to reduce stack dust and ugitive dust emissions.",model,V,0.5730,S,0.483,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; vague_adj_ratio=0.14[focus on|sustainable],,,,N
S0703,tata,2023,BRSR,ata Steel is also ensuring the health and connectivity of the installed online ontinuous Stack Emission and Ambient Air quality analysers.,model,V,0.6304,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0704,tata,2023,BRSR,"chain that extends from mining to finished steel products, with an interconnected network of suppliers, mines, ports, manufacturing locations, stockyards, warehouses, processing facilities, channel 2. partners and customers, handling over The production, transportation, storage and handling of materials like iron ore, coal, limestone, refractory, aluminium, zinc, ferro Risk alloys etc. have a negative impact on the environment, including greenhouse gas and other emissions.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0705,tata,2023,BRSR,Better scope reputational impact and help achieve the Net Zero target of the Company.,model,V,0.6155,V,0.666,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0706,tata,2023,BRSR,"153 116th Year Integrated Rep Tata Steel’s Initiatives Tata Steel is one of the few companies to measure end to end Scope 3 emissions for all modes of transportation, giving it an equal focus as Scope 1 & 2 emissions.",model,V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,Y
S0707,tata,2023,BRSR,The Company has also taken several initiatives to reduce Scope 3 emission by using cleaner fuel or alternate fuel.,model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0708,tata,2023,BRSR,Tata Steel has launched the Zero Carbon Logistics programme in Europe which aims to reduce our CO footprint caused by the transport of our product to the customer by 30% by 2030.,model,V,0.5473,S,0.283,specific_tech=0.00[NONE]; vague_adj_ratio=0.25[aims]; quantifier_count=0.67[30%|by 2030],,,,Y
S0709,tata,2023,BRSR,This section is aimed at helping businesses demonstrate the st the National Guidelines for Responsible Business Conduct (NG Tata Steel Policies Affirmative Action Policy   Alcohol and Drugs Policy  Anti-Bribery and Anti-Corruption Policy  Anti-Money Laundering Policy  Biodiversity Policy  Climate Change Policy for Tata Code of Corporate Disclosure Policy  Corporate Social Responsibility Policy Data Privacy Policy Dividend Distribution Policy Document Retention and Archival Policy ,model,V,0.5744,S,0.491,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.15[aim|aimed],,,,N
S0710,tata,2023,BRSR,"Energy Policy  Environmental Policy  Equal Opportunity and Anti- Discrimination Policy HIV / AIDS Policy  Human Resource Policy  154 116th Year Integrated Repor uilding thriving Communities Approach to adapt or mitigate or Tata Steel’s Initiatives eel firmly believe the health and welfare of our people, the community ciety are intrinsic to our approach to business.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0711,tata,2024,BRSR,2. Greenhouse Gas (GHG) emissions reported using the Standard and Corporate Value Chain (Scope 3),model,V,0.6162,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0712,tata,2024,BRSR,Equity-consolidated emissions of Joint Ventures inclu 4.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0713,tata,2024,BRSR,"In view of the mergers during FY2023-24, the repor comparability of FY2023-24 figures to that of FY2022- 117th Year Integrated Report & Annual Accounts 2023-24 the performance of Tata Steel Limited and its 12 key subsidiary a Steel Limited (TSL) a Steel Downstream Products Limited (TSDPL) a Steel Utilities and Infrastructure Services Limited (TSUISL) e Indian Steel & Wire Products Limited (ISWP) gul Energy Limited (AEL) ubaneshwar Power Private Limited (BPPL) elachal Ispat Nigam Limited (NINL) a Steel Support Services Limited (TSSSL) a Steel Technical Services Limited (TSTSL) a Steel Nederland BV (TSN) a Steel UK Limited (TSUK) a Steel (Thailand) PLC (TSTH) a Steel Minerals Canada Limited (TSMC) materiality and constitute 98% of the Tata Steel’s consolidated 00% of Tata Steel Group’s emission footprint.",model,V,0.5042,S,0.0,vague_adj_ratio=0.00[NONE]; quantifier_count=1.00[98%|00%|fy2023|fy2022]; target_year=0.00[NONE],,,,Y
S0714,tata,2024,BRSR,"ludes Tata Steel Limited, Tata Steel Indian entities, TSN, TSUK, usting for minority shareholders in the relevant group entity, Greenhouse Gas protocol",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0715,tata,2024,BRSR,uded in Scope 3 under category 15 (Investments).,model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0716,tata,2024,BRSR,"en (revenue, GHG emissions, and energy consumption), ture are on a consolidated basis (unless mentioned otherwise), f Tata Steel Limited.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0717,tata,2024,BRSR,"f the BRSR Core indicators on a standalone basis for FY2023-24. re indicators on a consolidated basis for the select entities as ndertaken the assurance on a standalone basis unless otherwise SG) indicators, which are part of the ESG factsheet published in & select indicators of ESG factsheet and Limited Assurance W & Co CA LLP are annexed to Tata Steel’s Integrated Report for eel.com/investors/integrated-reportannual-report/ es, Tata Steel UK Limited and Tata Steel Nederland BV, are in the ansition to low carbon steelmaking.",model,V,0.5475,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,Y
S0718,tata,2024,BRSR,"Business-to-Government (B2G): Government Orga Tata Steel focuses on improving customer insights through A detailed summary of Tata Steel’s products and brand an Products and Brands Segments Tata Steel Limited Tata Stee Automotive Automotive B2B automotive, ECA B2B auto and ancillaries automotive, Wires and automo Specialty Steel automotive Products: Hot Rolled (HR), Produc Cold Rolled Closed Annealed Direct-ro (CRCA), Galvanised, HR rolled(C Commercial, Medium Coils an Carbon/High Carbon, (Precisio Precision Tubes, Wire rod, steel Brands: Astrum (HR),",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0719,tata,2024,BRSR,"nitoring and controlling its emissions, taking necessary steps to meet and beat number of complaints from members of the public living in the proximity of he feedback it receives from the local community and takes the concerns of survey of the public in Port Talbot during 2023 to generate feedback on the ed upon feedback, it instituted improvements to its complaint management n of issues raised by the public.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0720,tata,2024,BRSR,"G reenhouse Gas Emissions and Climate Change Manage Risk Rationale for identifying the risk/ Approa A significant part of Tata Steel’s production In India, is through the blast furnace route, which is route op an emission intensive process.",manual,V,1.00,S,0.592,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.10[NONE],V,2,QA conflict resolution,N
S0721,tata,2024,BRSR,Tata Steel has green st committed to be Net Zero by 2045 and a transition to low carbon steelmaking is critical for the long-term success of the Company.,model,V,0.5806,S,0.821,target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE]; vague_adj_ratio=0.92[committed to|green|long-term],,,,N
S0722,tata,2024,BRSR,"Recycled steel has a significantly lower carbon footprint, as opposed to producing primary steel by reducing iron ore.",model,V,0.6304,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0723,tata,2024,BRSR,"The Net Zero by 2045, Tata Steel has increased the scrap usage in its steelmaking process.",model,S,0.5232,S,0.267,vague_adj_ratio=0.00[NONE]; target_year=1.00[|net zero by 2045]; specific_tech=0.00[NONE],,,,Y
S0724,tata,2024,BRSR,"The last assessment for the Tata Steel Group es pertaining to environmental and social matters were identified ach to adapt or mitigate , Tata Steel has adopted multiple strategies to decarbonise its blast furnace perations.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0725,tata,2024,BRSR,Water Consumption and Effluent Discharge Risk Rationale for identifying the risk/ Approac Tata Steel utilises a large amount of water 1.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0726,tata,2024,BRSR,"compliance with regulatory requirements regarding effluent discharge and higher water usage may result in environmental b. compensation by regulatory authorities, financial loss due to operational stoppage and withdrawal of licence to operate.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0727,tata,2024,BRSR,"As a result of climate change, some c. geographies are expected to have reduced access to fresh water, making it a scarce resource.",model,V,0.6304,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0728,tata,2024,BRSR,Ado Tata Steel must minimise water usage and like maximise recycling.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0729,tata,2024,BRSR,"Tata Steel fulfils its energy all geogr requirements through multiple sources: power an coal, natural gas, electricity, and other fossil fuels.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0730,tata,2024,BRSR,Tata Stee Energy efficiency and adoption of MWp (M renewable energy is also a key lever for capacity Tata Steel to lower its Scope 2 greenhouse plant also gas emissions.,model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0731,tata,2024,BRSR,"In the Ne 117th Year Integrated Report & Annual Accounts 2023-24 ch to adapt or mitigate dressing water scarcity through the 4R framework of Reduce, Reuse, Recycle Reducing fresh water withdrawal to a minimum from rivers by maximising the recycling of treated waste effluents within the plant through effluent treatment plants and online continuous effluent analysers.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0732,tata,2024,BRSR,Reusing treated municipal wastewater and water harvesting infrastructure across multiple locations.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0733,tata,2024,BRSR,"In India, Tata Steel aims to achieve ZED (Zero Effluent Discharge) from Works premises and plans to build water efficient infrastructure.",model,V,0.6253,V,0.7,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0734,tata,2024,BRSR,Increased water recovery through an augmentation of the Central Effluent Treatment Plant and sewage treatment plants as well as from storm run-off streams.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0735,tata,2024,BRSR,"opting best available technologies like dry processes to reduce, best practices catch pit and pumping infrastructure to recover, central effluent treatment nt with reverse osmosis to treat and recycle effluents in steelmaking cesses.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0736,tata,2024,BRSR,"estone towards achieving Net Zero carbon emissions, Tata Steel has entered finitive agreement with Tata Power to source 379 MW of captive renewable which will reduce 50 million tonnes of carbon emissions over the contract el also commissioned a floating solar power project with a capacity of 10.8 Megawatt peak) on its upper cooling pond in the plant bringing the total to 20.34 MWp solar projects in the Jamshedpur plant.",model,V,0.5743,S,0.133,vague_adj_ratio=0.00[NONE]; target_year=0.00[NONE]; verb_strength=0.85[commissioned],,,,N
S0737,tata,2024,BRSR,"Air Pollution/Air Quality Management Risk Rationale for identifying the risk/ Approa Non-compliance related to regulatory Tata Ste requirements with respect to air pollution by any Tata Steel site may lead to adverse con impact on the health and safety of to s employees, workers, or community, and environmental compensation by regulatory authorities.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0738,tata,2024,BRSR,"It is committed to a goal ring zero harm to employees, contractors and the communities in which efer to Section C, Principle 3, Essential Indicators, Question 12 in this report for ach to adapt or mitigate eel’s mitigation strategies include the following: pgraded pollution control equipment, implementation of new technologies, nsistent internal efforts and maintenance strategies have enabled Tata Steel significantly reduce its stack dust emissions in India.",model,V,0.5828,S,0.455,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0739,tata,2024,BRSR,etails on the measures to curb air emissions in India and the Netherlands ons can be found in the Natural Capital section of Tata Steel’s Integrated Report 117th Year Integrated Report & Annual Accounts 2023-24 Statutory Reports B3.,model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0740,tata,2024,BRSR,Flue as it focuses on increasing the technological aim maturity of low carbon steelmaking to Coa achieve its Net Zero emissions objective 2.,model,V,0.6113,V,0.618,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0741,tata,2024,BRSR,"K, Tata Steel is engaged in the following projects to improve the environmental al attributes of its products, services, and processes: e-2-Chem: Innovate UK (IUK) sponsored carbon capture and utilisation ming to examine the feasibility of emissions capture and use in Organic ated Steel (‘OCS’) products.",model,V,0.5541,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0742,tata,2024,BRSR,"otton decarbonisation: Alternatives to gas fired ovens, examining radcure hnologies such as UV/e-beam/induction curing.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0743,tata,2024,BRSR,"Tat chain that extends from mining to finished for steel products, with an interconnected 2 e network of suppliers, mines, ports, em manufacturing locations, stockyards, init warehouses, processing facilities, channel partners, and customers, handling over The production, transportation, storage, and handling of materials like iron ore, coal, limestone, refractory, aluminium, zinc, ferro alloys, etc. have a negative impact on the environment, including greenhouse 3.",model,V,0.5690,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0744,tata,2024,BRSR,Reduced b. Scope 3 emission will also have a positive reputational impact and also help achieve the Net Zero target of the Company.,model,V,0.6162,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,N
S0745,tata,2024,BRSR,ansform-ER: IUK funded project: Net Zero Heat project aimed at accelerating d industrialising domestic retrofit.,model,V,0.6113,V,0.618,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0746,tata,2024,BRSR,"y-Value project: Up-scaling of a manufacturing process for a sustainable, ordable, Value-Added-Carbon (VAC) product for the Foundation-Industry (FI) emicals sector through utilising high-grade waste-heat from steel/glass furnaces.",model,V,0.5859,S,0.496,quantifier_count=0.00[NONE]; target_year=0.00[NONE]; specific_tech=0.00[NONE],,,,N
S0747,tata,2024,BRSR,"ach to adapt or mitigate ta Steel is one of the few companies to measure end-to-end Scope 3 emissions r all modes of transportation, giving it an equal importance as Scope 1 and emissions.",model,V,0.5391,S,0.4,vague_adj_ratio=0.00[NONE]; quantifier_count=0.00[NONE]; target_year=0.00[NONE],,,,Y
